Année;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Bioénergies (MW)
2022-02-06;6054;246;3083;1134;539;147;179
2022-02-06;6077;246;3061;1130;438;150;179
2022-02-06;5874;246;3067;1148;383;149;178
2022-02-06;5819;246;3074;1142;252;143;179
2022-02-06;5794;246;3088;1139;161;151;182
2022-02-06;5751;245;2959;1143;80;178;179
2022-02-06;5920;246;3283;1152;22;262;177
2022-02-06;6258;245;3554;1140;0;262;176
2022-02-06;6565;246;3648;1141;0;337;176
2022-02-06;6600;244;3609;1142;0;370;176
2022-02-06;6471;244;3606;1143;0;353;173
2022-02-06;6261;243;3644;1146;0;253;169
2022-02-06;6107;244;3613;1162;0;175;178
2022-02-06;5987;243;3506;1160;0;160;173
2022-02-06;5817;243;3450;1153;0;163;173
2022-02-06;5862;244;3453;1109;0;160;166
2022-02-06;6090;244;3468;1100;0;149;174
2022-02-06;5867;244;3467;1082;0;144;169
2022-02-07;5878;244;3406;1057;0;144;170
2022-02-07;5889;243;3319;1052;0;138;168
2022-02-07;5742;243;3204;1064;0;135;169
2022-02-07;5887;243;3022;1037;0;134;167
2022-02-07;5655;243;2917;995;0;129;177
2022-02-07;5637;242;2957;940;0;131;174
2022-02-07;5434;242;2883;890;0;131;172
2022-02-07;5297;243;3002;882;0;131;171
2022-02-07;5207;242;3017;803;0;141;174
2022-02-07;5108;243;3010;719;0;138;175
2022-02-07;5122;243;3085;638;0;137;175
2022-02-07;5321;244;3010;540;0;137;174
2022-02-07;5495;243;3650;476;0;141;176
2022-02-07;5859;244;3727;388;0;156;176
2022-02-07;6133;246;3726;329;0;200;175
2022-02-07;6400;246;3717;265;0;241;177
2022-02-07;6636;247;3716;187;0;436;167
2022-02-07;6593;247;3654;113;8;455;171
2022-02-07;6757;248;3660;96;91;553;165
2022-02-07;6811;246;3640;88;258;748;166
2022-02-07;6738;245;3601;60;476;604;166
2022-02-07;6698;245;3622;57;693;504;160
2022-02-07;6593;245;3616;64;885;500;165
2022-02-07;6505;245;3622;75;1070;483;170
2022-02-07;6518;243;3585;54;1266;476;166
2022-02-07;6394;246;3592;59;1299;326;165
2022-02-07;6496;245;3599;71;1375;328;160
2022-02-07;6353;246;3590;85;1365;335;163
2022-02-07;6316;244;3593;91;1295;236;171
2022-02-07;6159;243;3542;96;1165;232;170
2022-02-07;5967;244;3538;86;1123;232;171
2022-02-07;5932;245;3542;60;1031;241;165
2022-02-07;5755;244;3533;49;712;234;167
2022-02-07;5684;240;3532;42;594;247;168
2022-02-07;5676;241;3538;45;412;250;169
2022-02-07;5646;245;3539;31;222;250;169
2022-02-07;5786;246;3534;25;57;458;177
2022-02-07;6127;248;3529;31;1;527;179
2022-02-07;6588;247;3552;22;0;554;174
2022-02-07;6631;250;3528;19;0;654;172
2022-02-07;6484;251;3585;21;0;572;171
2022-02-07;6304;251;3591;20;0;553;172
2022-02-07;6114;253;3585;25;0;517;167
2022-02-07;5923;253;3585;22;0;367;168
2022-02-07;5797;254;3599;16;0;329;172
2022-02-07;5798;254;3597;12;0;309;174
2022-02-07;6047;255;3598;12;0;295;177
2022-02-07;5865;255;3596;12;0;296;178
2022-02-08;5903;255;3626;16;0;293;174
2022-02-08;5895;256;3534;20;0;161;165
2022-02-08;5727;256;3474;20;0;162;171
2022-02-08;5942;256;3523;17;0;164;175
2022-02-08;5814;257;3519;19;0;165;173
2022-02-08;5873;257;3548;22;0;247;171
2022-02-08;5681;257;3506;22;0;165;170
2022-02-08;5587;258;3549;20;0;170;166
2022-02-08;5495;258;3507;13;0;171;172
